Source,Target,Weight,Type
"Brandes, Georg","Wien",100,Directed
"Brandes, Georg","Kopenhagen",79,Directed
"Brandes, Georg","Dänemark",36,Directed
"Brandes, Georg","Sternwartestraße 71",29,Directed
"Brandes, Georg","Österreich",19,Directed
"Brandes, Georg","Berlin",17,Directed
"Brandes, Georg","Deutschland",15,Directed
"Brandes, Georg","XVIII., Währing",15,Directed
"Brandes, Georg","Paris",10,Directed
"Brandes, Georg","Frankreich",10,Directed
"Brandes, Georg","Russland",9,Directed
"Brandes, Georg","Frankgasse 1",8,Directed
"Brandes, Georg","Italien",8,Directed
"Brandes, Georg","Amerika",8,Directed
"Brandes, Georg","Marienlyst",7,Directed
"Brandes, Georg","Schweden",6,Directed
"Brandes, Georg","Skandinavien",6,Directed
"Brandes, Georg","Opatija",6,Directed
"Brandes, Georg","Polen",5,Directed
"Brandes, Georg","Rom",5,Directed
"Brandes, Georg","Burgtheater",5,Directed
"Brandes, Georg","Karlsbad",5,Directed
"Brandes, Georg","Schweiz",5,Directed
"Brandes, Georg","IX., Alsergrund",4,Directed
"Brandes, Georg","Havnegade",4,Directed
"Brandes, Georg","Bad Ischl",4,Directed
"Brandes, Georg","Preußen",4,Directed
"Brandes, Georg","Europa",4,Directed
"Brandes, Georg","Budapest",4,Directed
"Brandes, Georg","Ungarn",4,Directed
