Source,Target,Weight,Type
"Mamroth, Fedor","Frankfurter Zeitung",8,Directed
"Mamroth, Fedor","An der schönen blauen Donau",1,Directed
"Mamroth, Fedor","Josef Eberle Stein-, Buch und Musikaliendruckerei",1,Directed
"Mamroth, Fedor","",1,Directed
"Mamroth, Fedor","",1,Directed
"Mamroth, Fedor","",1,Directed
"Mamroth, Fedor","",1,Directed
"Mamroth, Fedor","S. Fischer Verlag",1,Directed
"Mamroth, Fedor","E. Pierson’s Verlag",1,Directed
"Mamroth, Fedor","Freund & Jeckel",1,Directed
"Mamroth, Fedor","S. Schottländer",1,Directed
"Mamroth, Fedor","Verlag Wilhelm Friedrich",1,Directed
