Source,Target,Weight,Type
"Zuckerkandl, Berta","Maurice Rémon",21,Directed
"Zuckerkandl, Berta","Clara Katharina Pollaczek",13,Directed
"Zuckerkandl, Berta","Olga Schnitzler",12,Directed
"Zuckerkandl, Berta","Paul Géraldy",11,Directed
"Zuckerkandl, Berta","Firmin Gémier",10,Directed
"Zuckerkandl, Berta","Sophie Clemenceau",9,Directed
"Zuckerkandl, Berta","André Antoine",8,Directed
"Zuckerkandl, Berta","Noémi Valentin",8,Directed
"Zuckerkandl, Berta","Emma Cabire",8,Directed
"Zuckerkandl, Berta","Nicolas Nathan",8,Directed
"Zuckerkandl, Berta","Henri-René Lenormand",8,Directed
"Zuckerkandl, Berta","Alzir Hella",7,Directed
"Zuckerkandl, Berta","Geneviève Bianquis",7,Directed
"Zuckerkandl, Berta","Alma Maria Mahler-Werfel",6,Directed
"Zuckerkandl, Berta","Lucien Besnard",6,Directed
"Zuckerkandl, Berta","Jacques Chardonne",6,Directed
"Zuckerkandl, Berta","Suzanne Clauser",6,Directed
"Zuckerkandl, Berta","Jean Thorel",6,Directed
"Zuckerkandl, Berta","Maurice Delamain",6,Directed
"Zuckerkandl, Berta","Wilhelm Bauer",5,Directed
"Zuckerkandl, Berta","Lili Cappellini",5,Directed
"Zuckerkandl, Berta","Stephan Epstein",5,Directed
"Zuckerkandl, Berta","Émile Lutz",5,Directed
"Zuckerkandl, Berta","Aurélien-Marie Lugné-Poe",4,Directed
"Zuckerkandl, Berta","Maurice Vaucaire",4,Directed
"Zuckerkandl, Berta","Hugo von Hofmannsthal",4,Directed
"Zuckerkandl, Berta","Lucien Guitry",3,Directed
"Zuckerkandl, Berta","Heinrich Schnitzler",3,Directed
"Zuckerkandl, Berta","Olivier Bournac",3,Directed
"Zuckerkandl, Berta","Moriz Scheyer",3,Directed
