Source,Target,Weight,Type
"Wedekind, Frank","Franziska. Ein Modernes Mysterium in fünf Akten",2,Directed
"Wedekind, Frank","Tagebuch",2,Directed
"Wedekind, Frank","Komtesse Mizzi oder: Der Familientag",1,Directed
"Wedekind, Frank","Lieutenant Gustl. Novelle",1,Directed
"Wedekind, Frank","Die letzten Masken",1,Directed
"Wedekind, Frank","Literatur",1,Directed
"Wedekind, Frank","Das weite Land. Tragikomödie in fünf Akten",1,Directed
"Wedekind, Frank","Masken und Wunder. Novellen",1,Directed
"Wedekind, Frank","Der Tod des Junggesellen. Novelle",1,Directed
"Wedekind, Frank","Frau Beate und ihr Sohn. Novelle",1,Directed
